NAME	SIZE	ES	NES	NOM_p-val	FDR_q-val	FWER_p-val	RANK_AT_MAX	LEADING_EDGE		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	20	0.35858428	0.9678487	0.53512394	0.8871216	1	1531	"tags=35%,"	"list=16%,"	signal=42%
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ASSEMBLY	27	0.31669414	0.97143054	0.49027237	0.8873117	1	826	"tags=19%,"	"list=9%,"	signal=20%
GOBP_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT	39	0.3077968	0.9699849	0.50101835	0.8876858	1	1563	"tags=21%,"	"list=16%,"	signal=24%
GOBP_TORC1_SIGNALING	30	0.29086292	0.96856505	0.4832636	0.8877055	1	1844	"tags=17%,"	"list=19%,"	signal=21%
GOBP_HISTONE_MONOUBIQUITINATION	19	0.3334584	0.9694212	0.47713718	0.8878666	1	1824	"tags=21%,"	"list=19%,"	signal=26%
GOBP_MICROTUBULE_BASED_TRANSPORT	109	0.23103726	0.9720711	0.4861111	0.88820994	1	2006	"tags=26%,"	"list=21%,"	signal=32%
GOBP_INORGANIC_ANION_TRANSPORT	69	0.3027976	0.9664974	0.51450676	0.88833255	1	1690	"tags=28%,"	"list=18%,"	signal=33%
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	134	0.2288056	0.9667879	0.4877551	0.8888651	1	2901	"tags=31%,"	"list=30%,"	signal=44%
GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY	27	0.31617802	0.96565866	0.48490945	0.88944024	1	751	"tags=15%,"	"list=8%,"	signal=16%
GOBP_RESPONSE_TO_RADIATION	228	0.21732378	0.9637298	0.5586481	0.89105123	1	1939	"tags=23%,"	"list=20%,"	signal=28%
GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	21	0.37153813	0.9641381	0.4864865	0.8912024	1	308	"tags=14%,"	"list=3%,"	signal=15%
GOBP_ISOPRENOID_BIOSYNTHETIC_PROCESS	16	0.38951677	0.9630443	0.50873786	0.89174783	1	1940	"tags=44%,"	"list=20%,"	signal=55%
GOBP_REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS	238	0.19063681	0.9565224	0.53846157	0.8919888	1	2564	"tags=27%,"	"list=27%,"	signal=36%
GOBP_RESPONSE_TO_ALKALOID	48	0.30012846	0.9614536	0.51882845	0.8922066	1	1871	"tags=29%,"	"list=20%,"	signal=36%
GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	149	0.25784236	0.9642404	0.4940476	0.8922957	1	1963	"tags=27%,"	"list=20%,"	signal=33%
GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	37	0.2548196	0.9589945	0.5254583	0.8926137	1	2352	"tags=22%,"	"list=25%,"	signal=29%
GOBP_NCRNA_CATABOLIC_PROCESS	24	0.29136047	0.9553527	0.5295203	0.8926709	1	252	"tags=8%,"	"list=3%,"	signal=9%
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	74	0.250252	0.95848894	0.51209676	0.8928261	1	1456	"tags=18%,"	"list=15%,"	signal=21%
GOBP_VESICLE_BUDDING_FROM_MEMBRANE	44	0.2640016	0.9566468	0.503937	0.8929339	1	2478	"tags=32%,"	"list=26%,"	signal=43%
GOBP_PROTEIN_K48_LINKED_UBIQUITINATION	37	0.28084105	0.95572823	0.49295774	0.89294153	1	1908	"tags=24%,"	"list=20%,"	signal=30%
GOBP_ORGANIC_CATION_TRANSPORT	31	0.36191586	0.9616409	0.51473475	0.89301085	1	1634	"tags=29%,"	"list=17%,"	signal=35%
GOBP_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	19	0.3569289	0.95914483	0.5175781	0.8935355	1	940	"tags=16%,"	"list=10%,"	signal=17%
GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	34	0.29275218	0.95685595	0.5179283	0.8936326	1	2685	"tags=44%,"	"list=28%,"	signal=61%
GOBP_RIG_I_SIGNALING_PATHWAY	17	0.31470084	0.96171564	0.49301398	0.8941589	1	1436	"tags=18%,"	"list=15%,"	signal=21%
GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS	105	0.27035335	0.9593974	0.5263158	0.8941817	1	1728	"tags=25%,"	"list=18%,"	signal=30%
GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	240	0.22896941	0.95750034	0.5335968	0.89442265	1	2570	"tags=28%,"	"list=27%,"	signal=38%
GOBP_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS	56	0.28162378	0.9568925	0.52642274	0.8948839	1	2398	"tags=32%,"	"list=25%,"	signal=43%
GOBP_NEURAL_NUCLEUS_DEVELOPMENT	35	0.31477958	0.95951074	0.53424656	0.8952205	1	1632	"tags=23%,"	"list=17%,"	signal=27%
GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY	37	0.27147666	0.9500829	0.52149534	0.8961134	1	2177	"tags=32%,"	"list=23%,"	signal=42%
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	28	0.2624816	0.9596042	0.54488516	0.8963004	1	3078	"tags=39%,"	"list=32%,"	signal=58%
GOBP_MYELOID_CELL_APOPTOTIC_PROCESS	16	0.35779345	0.95360774	0.53413653	0.8964179	1	1130	"tags=19%,"	"list=12%,"	signal=21%
GOBP_MYELOID_CELL_HOMEOSTASIS	93	0.24855042	0.95083815	0.5202429	0.89656025	1	1231	"tags=16%,"	"list=13%,"	signal=18%
GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	44	0.31217176	0.95302635	0.55040324	0.8967707	1	605	"tags=16%,"	"list=6%,"	signal=17%
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	73	0.23004103	0.95116967	0.51072127	0.8969105	1	1488	"tags=15%,"	"list=16%,"	signal=18%
GOBP_ENDOPLASMIC_RETICULUM_CALCIUM_ION_HOMEOSTASIS	16	0.29709414	0.95019865	0.5229167	0.8970861	1	2998	"tags=31%,"	"list=31%,"	signal=45%
GOBP_REGULATION_OF_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II	45	0.21060383	0.9513511	0.4969574	0.8977193	1	2411	"tags=24%,"	"list=25%,"	signal=33%
GOBP_REGULATION_OF_MITOCHONDRIAL_FISSION	16	0.35393527	0.9519569	0.51214576	0.89867157	1	2313	"tags=31%,"	"list=24%,"	signal=41%
GOBP_ACETYL_COA_METABOLIC_PROCESS	18	0.33121058	0.9513651	0.49105367	0.89901763	1	1583	"tags=22%,"	"list=17%,"	signal=27%
GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	281	0.23812973	0.94810945	0.527027	0.9006345	1	2089	"tags=25%,"	"list=22%,"	signal=31%
GOBP_AXO_DENDRITIC_TRANSPORT	45	0.25376487	0.946417	0.5596708	0.90421695	1	560	"tags=11%,"	"list=6%,"	signal=12%
GOBP_GLYCOPROTEIN_METABOLIC_PROCESS	185	0.2506488	0.94472516	0.5421687	0.90525347	1	1963	"tags=26%,"	"list=20%,"	signal=33%
GOBP_RESPONSE_TO_NERVE_GROWTH_FACTOR	27	0.28472763	0.94481474	0.5511022	0.90633094	1	2570	"tags=30%,"	"list=27%,"	signal=40%
GOBP_RNA_DESTABILIZATION	50	0.25524634	0.94499975	0.528827	0.90710115	1	2646	"tags=38%,"	"list=28%,"	signal=52%
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	33	0.23399581	0.94230294	0.50924027	0.9084487	1	2638	"tags=30%,"	"list=28%,"	signal=42%
GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION	18	0.35237935	0.94283086	0.5323887	0.90960205	1	2170	"tags=39%,"	"list=23%,"	signal=50%
GOBP_MEMBRANE_INVAGINATION	33	0.29429266	0.94231164	0.5409182	0.90975016	1	1410	"tags=24%,"	"list=15%,"	signal=28%
GOBP_LIPID_BIOSYNTHETIC_PROCESS	366	0.22344278	0.9384526	0.5839844	0.9115543	1	1445	"tags=19%,"	"list=15%,"	signal=22%
GOBP_SMALL_REGULATORY_NCRNA_PROCESSING	26	0.32465458	0.93884575	0.55833334	0.91175884	1	2746	"tags=46%,"	"list=29%,"	signal=65%
GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	81	0.26058042	0.94012916	0.55598456	0.91210157	1	2772	"tags=38%,"	"list=29%,"	signal=53%
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	43	0.27715164	0.9396425	0.5430862	0.9121307	1	2300	"tags=28%,"	"list=24%,"	signal=37%
GOBP_PROTEIN_LOCALIZATION_TO_LYSOSOME	25	0.26295316	0.93902206	0.5289079	0.91257614	1	3836	"tags=52%,"	"list=40%,"	signal=86%
GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS	28	0.31017053	0.9401338	0.5608365	0.9134287	1	823	"tags=18%,"	"list=9%,"	signal=19%
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	18	0.35736108	0.93660116	0.54709417	0.9155791	1	2776	"tags=50%,"	"list=29%,"	signal=70%
GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION	305	0.20090914	0.9341924	0.58979595	0.9185072	1	2867	"tags=32%,"	"list=30%,"	signal=44%
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	20	0.2886114	0.93506324	0.56916994	0.9186644	1	2920	"tags=30%,"	"list=30%,"	signal=43%
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	94	0.2029955	0.93459624	0.5338491	0.91867024	1	1488	"tags=14%,"	"list=16%,"	signal=16%
GOBP_PHOSPHOLIPID_TRANSPORT	55	0.25864375	0.930461	0.6131687	0.9279633	1	953	"tags=15%,"	"list=10%,"	signal=16%
GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY	15	0.42858115	0.9293053	0.56666666	0.9301049	1	2294	"tags=47%,"	"list=24%,"	signal=61%
GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	25	0.3138123	0.9171004	0.54	0.93369937	1	2870	"tags=40%,"	"list=30%,"	signal=57%
GOBP_DETECTION_OF_BIOTIC_STIMULUS	22	0.3549626	0.9173446	0.5812133	0.9342835	1	1134	"tags=18%,"	"list=12%,"	signal=21%
GOBP_HISTONE_H2A_UBIQUITINATION	16	0.3596268	0.9272882	0.5688259	0.9347221	1	1824	"tags=31%,"	"list=19%,"	signal=39%
GOBP_MEMBRANE_ORGANIZATION	420	0.18264797	0.9180963	0.676	0.93473	1	1470	"tags=15%,"	"list=15%,"	signal=17%
GOBP_NEGATIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	16	0.33063242	0.9267326	0.56487024	0.9350165	1	1328	"tags=25%,"	"list=14%,"	signal=29%
GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	147	0.20779598	0.91754204	0.68244576	0.93505234	1	1430	"tags=18%,"	"list=15%,"	signal=20%
GOBP_INTRACELLULAR_PH_REDUCTION	31	0.29312548	0.9188041	0.54043394	0.93532425	1	2804	"tags=42%,"	"list=29%,"	signal=59%
GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS	73	0.25463745	0.91832846	0.6162571	0.9353268	1	1780	"tags=19%,"	"list=19%,"	signal=23%
GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEACETYLATION	16	0.32934022	0.919624	0.5573441	0.9355182	1	12	"tags=6%,"	"list=0%,"	signal=6%
GOBP_POLYOL_BIOSYNTHETIC_PROCESS	38	0.3104204	0.920361	0.5521472	0.9361549	1	2791	"tags=47%,"	"list=29%,"	signal=67%
GOBP_PIGMENT_METABOLIC_PROCESS	40	0.29988214	0.91890293	0.57228917	0.93632257	1	1935	"tags=35%,"	"list=20%,"	signal=44%
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	210	0.21488762	0.91970956	0.6561845	0.93663317	1	1724	"tags=20%,"	"list=18%,"	signal=23%
GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS	17	0.38017097	0.9205506	0.5838384	0.9369471	1	694	"tags=24%,"	"list=7%,"	signal=25%
GOBP_VESICLE_ORGANIZATION	196	0.2031554	0.9209966	0.59791666	0.9369944	1	2857	"tags=34%,"	"list=30%,"	signal=48%
GOBP_ERYTHROCYTE_HOMEOSTASIS	74	0.23793024	0.9214967	0.5816733	0.9381519	1	1231	"tags=16%,"	"list=13%,"	signal=18%
GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS	75	0.26376784	0.921019	0.568	0.9382535	1	871	"tags=15%,"	"list=9%,"	signal=16%
GOBP_DNA_DEALKYLATION	21	0.3221814	0.9216343	0.554	0.9390825	1	2576	"tags=29%,"	"list=27%,"	signal=39%
GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS	37	0.28223583	0.9097867	0.60795456	0.93925637	1	2467	"tags=38%,"	"list=26%,"	signal=51%
GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	285	0.2213079	0.9233625	0.5955734	0.9393826	1	1445	"tags=18%,"	"list=15%,"	signal=20%
GOBP_TOLERANCE_INDUCTION	17	0.34923556	0.9221851	0.5947581	0.9401473	1	314	"tags=18%,"	"list=3%,"	signal=18%
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	60	0.2140823	0.92170364	0.5618661	0.9401937	1	2538	"tags=28%,"	"list=26%,"	signal=38%
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY	109	0.22554663	0.90989584	0.61178863	0.94021285	1	956	"tags=13%,"	"list=10%,"	signal=14%
GOBP_SCHWANN_CELL_DIFFERENTIATION	18	0.3154609	0.924498	0.56494844	0.94023955	1	2265	"tags=39%,"	"list=24%,"	signal=51%
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	117	0.25674438	0.9234886	0.64243615	0.94034356	1	2230	"tags=27%,"	"list=23%,"	signal=35%
GOBP_CELLULAR_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	43	0.2678991	0.9087601	0.61538464	0.94086635	1	2456	"tags=26%,"	"list=26%,"	signal=34%
GOBP_DENDRITIC_CELL_MIGRATION	19	0.345591	0.9223822	0.5691057	0.94089764	1	2419	"tags=53%,"	"list=25%,"	signal=70%
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	37	0.24295178	0.910048	0.58870965	0.9410432	1	307	"tags=8%,"	"list=3%,"	signal=8%
GOBP_SECONDARY_ALCOHOL_METABOLIC_PROCESS	77	0.2364417	0.9113973	0.6514286	0.9410821	1	918	"tags=14%,"	"list=10%,"	signal=16%
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	55	0.2568162	0.92369485	0.5576923	0.9411403	1	1554	"tags=20%,"	"list=16%,"	signal=24%
GOBP_MOLTING_CYCLE	47	0.30074763	0.9108819	0.6217822	0.94122213	1	489	"tags=11%,"	"list=5%,"	signal=11%
GOBP_VESICLE_CYTOSKELETAL_TRAFFICKING	36	0.27552	0.90811616	0.6048035	0.94145995	1	2430	"tags=28%,"	"list=25%,"	signal=37%
GOBP_MEMBRANE_FISSION	25	0.26359418	0.9116512	0.55284554	0.9416932	1	2392	"tags=28%,"	"list=25%,"	signal=37%
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	23	0.3359704	0.9138982	0.5711382	0.9417235	1	1968	"tags=35%,"	"list=21%,"	signal=44%
GOBP_REGULATION_OF_MAST_CELL_ACTIVATION	26	0.31315178	0.9101775	0.5793651	0.941949	1	1238	"tags=23%,"	"list=13%,"	signal=26%
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	81	0.21125469	0.911722	0.6055777	0.9427876	1	2576	"tags=26%,"	"list=27%,"	signal=35%
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	54	0.23209529	0.9071149	0.5962733	0.94297457	1	1519	"tags=19%,"	"list=16%,"	signal=22%
GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION	115	0.21445173	0.9117851	0.5669456	0.9438985	1	1620	"tags=18%,"	"list=17%,"	signal=22%
GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS	64	0.24239555	0.9123637	0.59090906	0.9448835	1	1635	"tags=23%,"	"list=17%,"	signal=28%
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS	25	0.2961332	0.911872	0.59631145	0.94494945	1	2254	"tags=32%,"	"list=24%,"	signal=42%
GOBP_CELLULAR_RESPONSE_TO_VIRUS	62	0.2737806	0.9043643	0.5974304	0.9493083	1	1589	"tags=19%,"	"list=17%,"	signal=23%
GOBP_RESPONSE_TO_CARBOHYDRATE	114	0.24260649	0.90374553	0.6458333	0.9497429	1	262	"tags=8%,"	"list=3%,"	signal=8%
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION	57	0.25713173	0.9032014	0.65580446	0.94996005	1	1858	"tags=28%,"	"list=19%,"	signal=35%
GOBP_APPENDAGE_MORPHOGENESIS	60	0.29456005	0.9027536	0.6187625	0.94996506	1	1428	"tags=23%,"	"list=15%,"	signal=27%
GOBP_CELLULAR_RESPIRATION	153	0.20747449	0.89984787	0.54285717	0.95303494	1	1692	"tags=17%,"	"list=18%,"	signal=20%
GOBP_NEGATIVE_REGULATION_OF_ORGAN_GROWTH	17	0.33773345	0.89999133	0.62352943	0.9539169	1	974	"tags=18%,"	"list=10%,"	signal=20%
GOBP_MACROMOLECULE_DEACYLATION	69	0.22299136	0.8986315	0.6254902	0.9539195	1	429	"tags=7%,"	"list=4%,"	signal=8%
GOBP_REGULATION_OF_CELL_DIVISION	97	0.23074688	0.90020794	0.6546906	0.95461845	1	2345	"tags=29%,"	"list=24%,"	signal=38%
GOBP_VESICLE_LOCALIZATION	107	0.19859752	0.90064293	0.62061405	0.9547364	1	2867	"tags=33%,"	"list=30%,"	signal=46%
GOBP_HETEROCHROMATIN_ORGANIZATION	47	0.24633963	0.8986882	0.58203125	0.9550188	1	2066	"tags=19%,"	"list=22%,"	signal=24%
GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING	20	0.33989558	0.8971873	0.6296296	0.9569167	1	1764	"tags=40%,"	"list=18%,"	signal=49%
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE	27	0.29011062	0.89668536	0.5564682	0.95706797	1	97	"tags=7%,"	"list=1%,"	signal=7%
GOBP_CELLULAR_RESPONSE_TO_STARVATION	93	0.23374836	0.8932118	0.61995757	0.95925117	1	1787	"tags=20%,"	"list=19%,"	signal=25%
GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION	21	0.3178226	0.8932986	0.63829786	0.9602755	1	233	"tags=14%,"	"list=2%,"	signal=15%
GOBP_GASTRULATION_WITH_MOUTH_FORMING_SECOND	15	0.34788385	0.8940866	0.60437375	0.96056986	1	2893	"tags=47%,"	"list=30%,"	signal=67%
GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION	20	0.33919445	0.89443964	0.59960157	0.96083933	1	1182	"tags=15%,"	"list=12%,"	signal=17%
GOBP_REGULATION_OF_CILIUM_ASSEMBLY	40	0.25178123	0.89343643	0.63249516	0.96115685	1	2980	"tags=40%,"	"list=31%,"	signal=58%
GOBP_PROTEIN_REFOLDING	20	0.3739844	0.8946952	0.5961123	0.9614202	1	1546	"tags=30%,"	"list=16%,"	signal=36%
GOBP_MACROAUTOPHAGY	171	0.19615863	0.8913907	0.5975359	0.9631622	1	1826	"tags=16%,"	"list=19%,"	signal=20%
GOBP_REGULATION_OF_OSTEOBLAST_PROLIFERATION	15	0.36881065	0.8898373	0.5859375	0.9637675	1	1554	"tags=27%,"	"list=16%,"	signal=32%
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY	38	0.2482104	0.88824725	0.6012024	0.96455234	1	3308	"tags=47%,"	"list=35%,"	signal=72%
GOBP_GLYCEROLIPID_METABOLIC_PROCESS	193	0.20234014	0.8898932	0.7686424	0.96486604	1	1430	"tags=19%,"	"list=15%,"	signal=21%
GOBP_MIDBRAIN_DEVELOPMENT	44	0.3050757	0.8889422	0.6532567	0.9650644	1	2009	"tags=30%,"	"list=21%,"	signal=37%
GOBP_ANION_TRANSMEMBRANE_TRANSPORT	116	0.24573688	0.8902311	0.6277228	0.9651525	1	1451	"tags=20%,"	"list=15%,"	signal=23%
GOBP_CHROMOSOME_CONDENSATION	28	0.2895299	0.8883258	0.60119045	0.9656029	1	3151	"tags=36%,"	"list=33%,"	signal=53%
GOBP_REGULATION_OF_CELLULAR_SENESCENCE	23	0.29149526	0.8839509	0.64893615	0.9663959	1	1474	"tags=26%,"	"list=15%,"	signal=31%
GOBP_P38MAPK_CASCADE	33	0.2992272	0.8865642	0.63225806	0.966647	1	2908	"tags=39%,"	"list=30%,"	signal=56%
GOBP_REGULATION_OF_PROTEIN_TARGETING	37	0.23142497	0.88689977	0.60714287	0.9669135	1	1300	"tags=14%,"	"list=14%,"	signal=16%
GOBP_LYTIC_VACUOLE_ORGANIZATION	57	0.22861311	0.8840519	0.6	0.9673737	1	3041	"tags=32%,"	"list=32%,"	signal=46%
GOBP_PHAGOSOME_MATURATION	21	0.29398274	0.8841457	0.63727456	0.968353	1	2788	"tags=38%,"	"list=29%,"	signal=54%
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	105	0.22991188	0.8843869	0.6877551	0.9689701	1	845	"tags=12%,"	"list=9%,"	signal=13%
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	49	0.23019902	0.882388	0.6673228	0.9693699	1	1223	"tags=12%,"	"list=13%,"	signal=14%
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	44	0.26713833	0.8758206	0.6598778	0.96985054	1	881	"tags=16%,"	"list=9%,"	signal=17%
GOBP_SPLEEN_DEVELOPMENT	22	0.32439706	0.88175344	0.605948	0.96986073	1	1801	"tags=36%,"	"list=19%,"	signal=45%
GOBP_STRESS_FIBER_ASSEMBLY	59	0.25793594	0.88440245	0.6921444	0.97019035	1	2032	"tags=31%,"	"list=21%,"	signal=38%
GOBP_PROTEIN_INSERTION_INTO_ER_MEMBRANE	15	0.2647365	0.87791556	0.59381443	0.9703443	1	7049	"tags=100%,"	"list=74%,"	signal=378%
GOBP_CELL_PROJECTION_ASSEMBLY	279	0.21653788	0.8773248	0.7509434	0.97073156	1	2032	"tags=25%,"	"list=21%,"	signal=31%
GOBP_REGULATION_OF_ISOTYPE_SWITCHING	22	0.3157685	0.8750015	0.6292373	0.970826	1	2704	"tags=36%,"	"list=28%,"	signal=51%
GOBP_CELLULAR_TRANSITION_METAL_ION_HOMEOSTASIS	57	0.26175082	0.87584925	0.6606061	0.9710162	1	1628	"tags=23%,"	"list=17%,"	signal=27%
GOBP_SEMI_LUNAR_VALVE_DEVELOPMENT	21	0.35944435	0.8845358	0.6268344	0.9711048	1	308	"tags=14%,"	"list=3%,"	signal=15%
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	23	0.32471687	0.8793731	0.64143425	0.9713506	1	2265	"tags=35%,"	"list=24%,"	signal=45%
GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	52	0.23276103	0.8779794	0.6518047	0.9714212	1	731	"tags=10%,"	"list=8%,"	signal=10%
GOBP_MULTICELLULAR_ORGANISM_GROWTH	76	0.22823372	0.88062894	0.6736641	0.971698	1	1325	"tags=18%,"	"list=14%,"	signal=21%
GOBP_RESPONSE_TO_CALCIUM_ION	69	0.26002982	0.87601566	0.6379648	0.97177875	1	1128	"tags=19%,"	"list=12%,"	signal=21%
GOBP_NADP_METABOLIC_PROCESS	22	0.26675054	0.8722378	0.656051	0.9721631	1	3602	"tags=50%,"	"list=38%,"	signal=80%
GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS	110	0.26159704	0.8799925	0.71179885	0.9722074	1	603	"tags=12%,"	"list=6%,"	signal=12%
GOBP_ORGANIC_ANION_TRANSPORT	176	0.25223798	0.8785804	0.71011674	0.9723304	1	1973	"tags=27%,"	"list=21%,"	signal=34%
GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	92	0.20881163	0.8794456	0.6863544	0.9723942	1	2330	"tags=29%,"	"list=24%,"	signal=38%
GOBP_CELLULAR_GLUCOSE_HOMEOSTASIS	74	0.24522762	0.8730508	0.72745097	0.9724488	1	262	"tags=7%,"	"list=3%,"	signal=7%
GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION	152	0.22008035	0.87393624	0.7373541	0.97251886	1	2027	"tags=22%,"	"list=21%,"	signal=28%
GOBP_CILIUM_ORGANIZATION	192	0.23600762	0.8779845	0.6855576	0.97265714	1	2806	"tags=41%,"	"list=29%,"	signal=56%
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	47	0.21744472	0.87603325	0.6614481	0.97299194	1	1814	"tags=23%,"	"list=19%,"	signal=29%
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY_IN_RESPONSE_TO_VIRUS	21	0.2545777	0.8723229	0.5874263	0.9731593	1	2460	"tags=29%,"	"list=26%,"	signal=38%
GOBP_APPENDAGE_DEVELOPMENT	83	0.27756757	0.8730552	0.6793587	0.9736789	1	1428	"tags=20%,"	"list=15%,"	signal=24%
GOBP_POSITIVE_REGULATION_OF_BINDING	87	0.23236993	0.8664715	0.69509596	0.97642463	1	1988	"tags=24%,"	"list=21%,"	signal=30%
GOBP_POSITIVE_REGULATION_OF_VASOCONSTRICTION	19	0.3657488	0.8689855	0.64880955	0.97710437	1	1653	"tags=32%,"	"list=17%,"	signal=38%
GOBP_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	142	0.2133722	0.86663824	0.79417473	0.9772112	1	2221	"tags=28%,"	"list=23%,"	signal=36%
GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	17	0.3326855	0.8698428	0.65849054	0.9773006	1	995	"tags=18%,"	"list=10%,"	signal=20%
GOBP_PROTEIN_DEPHOSPHORYLATION	136	0.20273705	0.867043	0.72605366	0.9773358	1	1501	"tags=15%,"	"list=16%,"	signal=18%
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	26	0.31581408	0.8692414	0.6638478	0.97769827	1	1563	"tags=23%,"	"list=16%,"	signal=27%
GOBP_HISTONE_DEUBIQUITINATION	22	0.231454	0.86820096	0.59081835	0.97792655	1	2545	"tags=32%,"	"list=27%,"	signal=43%
GOBP_EXECUTION_PHASE_OF_APOPTOSIS	36	0.26643533	0.8675777	0.6529774	0.97833616	1	235	"tags=8%,"	"list=2%,"	signal=9%
GOBP_REGULATION_OF_MACROAUTOPHAGY	80	0.21709435	0.86704373	0.62426615	0.97856534	1	1826	"tags=19%,"	"list=19%,"	signal=23%
GOBP_AGING	93	0.25504154	0.8627686	0.6685824	0.98382515	1	1531	"tags=19%,"	"list=16%,"	signal=23%
